Region,fo_name,county,van_precinct_name,precinct_name,van_precinct_id,GEOID,voters,doors,targets
R02,R02I - Vienna,FAIRFAX,732 - Oaktree Crossing,Oaktree Crossing,295968,51059000732,4203,2544,869
R02,R02I - Vienna,FAIRFAX,214 - Vienna #2,Vienna #2,295821,51059000214,3642,2190,738
R02,R02I - Vienna,FAIRFAX,929 - Difficult Run,Difficult Run,1569575,51059000929,592,319,106
R02,R02I - Vienna,FAIRFAX,733 - Kilmer,Kilmer,295969,51059000733,5019,3469,1285
R02,R02I - Vienna,FAIRFAX,727 - Oakton,Oakton,295963,51059000727,2788,1546,528
R02,R02I - Vienna,FAIRFAX,219 - Westbriar #1,Westbriar #1,295824,51059000219,2201,1662,537
R02,R02I - Vienna,FAIRFAX,241 - Flint Hill #2,Flint Hill #2,2228467,51059000241,1635,922,345
R02,R02I - Vienna,FAIRFAX,731 - Tysons,Tysons,295967,51059000731,3488,3138,909
R02,R02I - Vienna,FAIRFAX,242 - Westbriar #2,Westbriar #2,2228505,51059000242,1834,1007,402
R02,R02I - Vienna,FAIRFAX,218 - Vienna #6,Vienna #6,295823,51059000218,2585,1533,569
R02,R02I - Vienna,FAIRFAX,704 - Freedom Hill,Freedom Hill,295946,51059000704,2717,1682,576
R02,R02I - Vienna,FAIRFAX,227 - Sunrise Valley #1,Sunrise Valley #1,295832,51059000227,2209,1492,419
R02,R02I - Vienna,FAIRFAX,226 - Wolftrap,Wolftrap,295831,51059000226,3703,2053,713
R02,R02I - Vienna,FAIRFAX,243 - Sunrise Valley #2,Sunrise Valley #2,2228482,51059000243,1109,577,204
R02,R02I - Vienna,FAIRFAX,735 - Rotonda,Rotonda,1892693,51059000735,1535,1269,343
R02,R02I - Vienna,FAIRFAX,701 - Blake,Blake,295944,51059000701,5267,3959,1326
R02,R02I - Vienna,FAIRFAX,216 - Vienna #4,Vienna #4,295822,51059000216,1714,1131,382
R02,R02I - Vienna,FAIRFAX,720 - Thoreau,Thoreau,295960,51059000720,3179,1919,640
R02,R02I - Vienna,FAIRFAX,729 - Nottoway,Nottoway,295965,51059000729,4109,2869,942
R02,R02I - Vienna,FAIRFAX,202 - Flint Hill #1,Flint Hill #1,295816,51059000202,1594,871,300
R02,R02I - Vienna,FAIRFAX,213 - Vienna #1,Vienna #1,295820,51059000213,4480,2786,955
R02,R02I - Vienna,FAIRFAX,204 - Madison,Madison,1569565,51059000204,1065,799,259
R03,R03A - Ashburn,LOUDOUN,812 - Farmwell Station,Farmwell Station,296440,51107000622,3697,2543,681
R03,R03A - Ashburn,LOUDOUN,631 - Marblehead,Marblehead,2302165,51107000631,2710,2204,645
R03,R03A - Ashburn,LOUDOUN,628 - Moorefield Station,Moorefield Station,1854602,51107000628,2684,1970,677
R03,R03A - Ashburn,LOUDOUN,809 - Russell Branch,Russell Branch,296437,51107000620,2642,1618,534
R03,R03A - Ashburn,LOUDOUN,819 - West Broad Run,West Broad Run,1594355,51107000819,2280,1244,409
R03,R03A - Ashburn,LOUDOUN,820 - Belmont Station,Belmont Station,1594356,51107000820,3008,1877,716
R03,R03A - Ashburn,LOUDOUN,629 - Discovery,Discovery,1854603,51107000629,1813,1381,445
R03,R03A - Ashburn,LOUDOUN,625 - Mill Run,Mill Run,1854599,51107000625,3024,1552,660
R03,R03A - Ashburn,LOUDOUN,105 - Hillside,Hillside,296391,51107000615,4242,2397,833
R03,R03A - Ashburn,LOUDOUN,808 - Stone Bridge,Stone Bridge,296436,51107000808,3935,2254,735
R03,R03A - Ashburn,LOUDOUN,810 - Cedar Lane,Cedar Lane,296438,51107000810,3231,2055,688
R03,R03A - Ashburn,LOUDOUN,626 - Ashby Ponds,Ashby Ponds,1854600,51107000626,2146,1648,139
R03,R03A - Ashburn,LOUDOUN,101 - Sanders Corner,Sanders Corner,296389,51107000817,2971,1685,488
R03,R03A - Ashburn,LOUDOUN,102 - Ashburn Farm,Ashburn Farm,296390,51107000818,2580,1640,615
R03,R03A - Ashburn,LOUDOUN,816 - Weller,Weller,1071019,51107000623,4061,2726,742
R03,R03A - Ashburn,LOUDOUN,106 - Eagle Ridge,Eagle Ridge,296392,51107000616,4587,3369,1057
R03,R03A - Ashburn,LOUDOUN,621 - Dominion Trail,Dominion Trail,1569603,51107000621,4033,2506,834
R03,R03B - HD 21,PRINCE WILLIAM,411 - Mullen,Mullen,296714,51153000411,3716,2999,998
R03,R03B - HD 21,PRINCE WILLIAM,202 - West Gate,West Gate,2228497,51153000202,2529,2050,548
R03,R03B - HD 21,PRINCE WILLIAM,403 - Bull Run,Bull Run,296705,51153000403,3478,1970,613
R03,R03B - HD 21,PRINCE WILLIAM,405 - Ben Lomond,Ben Lomond,296706,51153000405,3064,2378,713
R03,R03B - HD 21,PRINCE WILLIAM,110 - Buckland Mills,Buckland Mills,296681,51153000110,4109,2657,775
R03,R03B - HD 21,PRINCE WILLIAM,406 - Alvey,Alvey,296708,51153000406,3624,2104,457
R03,R03B - HD 21,PRINCE WILLIAM,412 - Pace West,Pace West,892250,51153000409,5164,3505,1084
R03,R03B - HD 21,PRINCE WILLIAM,414 - Seymour,Seymour,2228516,51153000414,2632,2176,569
R03,R03B - HD 21,PRINCE WILLIAM,413 - Reagan,Reagan,1824849,51153000413,3727,2271,639
R03,R03B - HD 21,PRINCE WILLIAM,402 - Gravely,Gravely,2228489,51153000402,4319,2342,515
R03,R03B - HD 21,PRINCE WILLIAM,404 - Unity Braxton,Unity Braxton,296707,51153000404,2294,1839,560
R03,R03B - HD 21,PRINCE WILLIAM,407 - Heritage Hunt,Heritage Hunt,296709,51153000407,4145,2870,447
R03,R03B - HD 21,PRINCE WILLIAM,401 - Evergreen,Evergreen,296703,51153000401,3373,2021,295
R03,R03B - HD 21,PRINCE WILLIAM,412 - Catharpin,Catharpin,1824848,51153000412,2493,1339,324
R03,R03B - HD 21,PRINCE WILLIAM,410 - Mountain View,Mountain View,296713,51153000410,4461,2469,758
R03,R03B - HD 21,PRINCE WILLIAM,112 - Burke-Nickens,Burke-Nickens,1835303,51153000112,4750,3027,845
R03,R03C - HD 30,LOUDOUN,402 - Waterford,Waterford,296413,51107000402,3053,1681,282
R03,R03C - HD 30,FAUQUIER,401 - Salem,Salem,296030,51061000401,3534,2356,352
R03,R03C - HD 30,LOUDOUN,327 - Willard,Willard,2302169,51107000327,1701,893,300
R03,R03C - HD 30,FAUQUIER,402 - Leeds,Leeds,296031,51061000402,3516,2327,306
R03,R03C - HD 30,LOUDOUN,411 - East Lovettsville,East Lovettsville,546537,51107000411,2586,1474,210
R03,R03C - HD 30,LOUDOUN,328 - Hovatter,Hovatter,2302171,51107000328,2422,1493,661
R03,R03C - HD 30,LOUDOUN,424 - Purcellville,Purcellville,2302161,51107000424,3625,1994,423
R03,R03C - HD 30,LOUDOUN,307 - Middleburg,Middleburg,296409,51107000307,1472,1112,172
R03,R03C - HD 30,LOUDOUN,403 - Lucketts,Lucketts,296414,51107000403,2811,1671,326
R03,R03C - HD 30,LOUDOUN,430 - Harmony,Harmony,2302184,51107000430,1459,830,128
R03,R03C - HD 30,LOUDOUN,427 - Philomont,Philomont,2302158,51107000427,2502,1392,210
R03,R03C - HD 30,LOUDOUN,329 - Lightridge,Lightridge,2302166,51107000329,3222,1853,605
R03,R03C - HD 30,LOUDOUN,426 - Hillsboro,Hillsboro,2302155,51107000426,2889,1633,232
R03,R03C - HD 30,LOUDOUN,429 - Round Hill Elementary,Round Hill Elementary,2302167,51107000429,3791,2129,384
R03,R03C - HD 30,LOUDOUN,309 - Aldie,Aldie,296411,51107000309,1100,704,117
R03,R03C - HD 30,LOUDOUN,308 - St Louis,St Louis,296410,51107000308,1506,1004,151
R03,R03C - HD 30,LOUDOUN,326 - Independence,Independence,2302163,51107000326,3633,2127,782
R03,R03C - HD 30,LOUDOUN,401 - West Lovettsville,West Lovettsville,296412,51107000401,4149,2459,413
R03,R03C - HD 30,LOUDOUN,413 - Tuscarora,Tuscarora,1569599,51107000413,1693,867,221
R03,R03C - HD 30,LOUDOUN,425 - Round Hill,Round Hill,2302168,51107000425,3101,1728,301
R03,R03C - HD 30,LOUDOUN,304 - Hamilton,Hamilton,296406,51107000416,2790,1620,250
R03,R03C - HD 30,LOUDOUN,409 - Clarkes Gap,Clarkes Gap,296419,51107000409,3494,1902,387
R03,R03C - HD 30,FAUQUIER,505 - The Plains,The Plains,296033,51061000505,219,189,13
R03,R03C - HD 30,FAUQUIER,501 - Hopewell,Hopewell,2274014,51061000501,1525,1046,145
R03,R03C - HD 30,LOUDOUN,319 - John Champe,John Champe,1936698,51107000319,1897,1151,495
R03,R03C - HD 30,LOUDOUN,428 - Mountain View,Mountain View,2302183,51107000428,4201,2552,567
R03,R03C - HD 30,LOUDOUN,421 - Between The Hills,Between The Hills,1854598,51107000421,411,269,34
R03,R03C - HD 30,LOUDOUN,115 - Pinebrook,Pinebrook,1071014,51107000313,2296,1419,635
R03,R03D - Leesburg,LOUDOUN,405 - Greenway,Greenway,296415,51107000507,1719,1103,227
R03,R03D - Leesburg,LOUDOUN,503 - Dry Mill,Dry Mill,296423,51107000503,1876,1186,268
R03,R03D - Leesburg,LOUDOUN,814 - Newton - Lee,Newton - Lee,296442,51107000814,3860,2143,718
R03,R03D - Leesburg,LOUDOUN,412 - Heritage,Heritage,546538,51107000510,1921,948,260
R03,R03D - Leesburg,LOUDOUN,513 - Red Rock,Red Rock,2302162,51107000513,1993,1148,371
R03,R03D - Leesburg,LOUDOUN,813 - Seldens Landing,Seldens Landing,296441,51107000813,2923,2130,546
R03,R03D - Leesburg,LOUDOUN,506 - Douglass,Douglass,546539,51107000506,2184,1786,511
R03,R03D - Leesburg,LOUDOUN,501 - West Leesburg,West Leesburg,296421,51107000501,3078,2056,450
R03,R03D - Leesburg,LOUDOUN,323 - Sycolin Creek,Sycolin Creek,2302164,51107000323,2576,1343,330
R03,R03D - Leesburg,LOUDOUN,504 - Smarts Mill,Smarts Mill,296424,51107000504,3498,2264,513
R03,R03D - Leesburg,LOUDOUN,505 - Cool Spring,Cool Spring,296425,51107000505,3402,1952,520
R03,R03D - Leesburg,LOUDOUN,512 - River Creek,River Creek,2302181,51107000512,2656,1514,355
R03,R03D - Leesburg,LOUDOUN,627 - Ashbrook,Ashbrook,1854601,51107000627,2039,1413,400
R03,R03D - Leesburg,LOUDOUN,822 - Riverside,Riverside,1854604,51107000822,2566,1378,498
R03,R03D - Leesburg,LOUDOUN,824 - Goose Creek,Goose Creek,2302160,51107000824,1346,1030,302
R03,R03D - Leesburg,LOUDOUN,406 - Balls Bluff,Balls Bluff,296416,51107000508,3355,1975,582
R03,R03D - Leesburg,LOUDOUN,815 - Belmont Ridge,Belmont Ridge,331415,51107000815,3918,2561,631
R03,R03D - Leesburg,LOUDOUN,823 - Harper Park,Harper Park,2302156,51107000823,2653,1435,472
R03,R03D - Leesburg,LOUDOUN,825 - Waxpool,Waxpool,2302178,51107000825,3041,1831,774
R03,R03D - Leesburg,LOUDOUN,410 - Tolbert,Tolbert,296420,51107000509,4715,3202,1096
R03,R03D - Leesburg,LOUDOUN,502 - East Leesburg,East Leesburg,296422,51107000502,3918,2915,761
R03,R03D - Leesburg,LOUDOUN,218 - University Center,University Center,1569598,51107000218,3007,2415,649
R03,R03D - Leesburg,LOUDOUN,423 - Simpson,Simpson,2302157,51107000423,775,407,90
R03,R03D - Leesburg,LOUDOUN,511 - Evergreen,Evergreen,2302177,51107000511,4147,2606,848
R03,R03E - Manassas,MANASSAS CITY,004 - Haydon,Haydon,297314,51683000004,3931,2749,782
R03,R03E - Manassas,MANASSAS CITY,002 - Weems,Weems,297310,51683000002,4460,3217,961
R03,R03E - Manassas,MANASSAS CITY,006 - Round,Round,1902008,51683000006,3207,1984,564
R03,R03E - Manassas,PRINCE WILLIAM,114 - Signal Hill,Signal Hill,892247,51153000211,2246,1545,506
R03,R03E - Manassas,PRINCE WILLIAM,408 - Sudley,Sudley,1569614,51153000408,2244,1563,427
R03,R03E - Manassas,PRINCE WILLIAM,204 - Ellis,Ellis,296677,51153000204,2765,2099,655
R03,R03E - Manassas,MANASSAS PARK CITY,002 - Precinct Two,Precinct Two,297312,51685000002,2990,2284,623
R03,R03E - Manassas,MANASSAS CITY,003 - Metz,Metz,297313,51683000003,4261,3036,825
R03,R03E - Manassas,MANASSAS CITY,001 - Dean,Dean,297309,51683000001,4305,3350,952
R03,R03E - Manassas,PRINCE WILLIAM,106 - Unity Reed,Unity Reed,2228469,51153000106,1402,1178,328
R03,R03E - Manassas,MANASSAS PARK CITY,003 - Precinct Three,Precinct Three,1854143,51685000003,3137,2319,758
R03,R03E - Manassas,MANASSAS CITY,005 - Baldwin,Baldwin,297315,51683000005,3983,3182,754
R03,R03E - Manassas,PRINCE WILLIAM,212 - Yorkshire,Yorkshire,1569613,51153000212,3396,2606,674
R03,R03E - Manassas,MANASSAS PARK CITY,001 - Precinct One,Precinct One,297311,51685000001,3429,2631,870
R03,R03E - Manassas,PRINCE WILLIAM,213 - Parkside,Parkside,2228490,51153000213,2721,1969,599
R03,R03F - Fauquier,FAUQUIER,204 - Warrenton,Warrenton,296026,51061000203,1528,1074,234
R03,R03F - Fauquier,FAUQUIER,201 - Ward 1,Ward 1,296023,51061000201,1650,1181,229
R03,R03F - Fauquier,FAUQUIER,303 - Bealeton,Bealeton,296029,51061000303,3403,2332,560
R03,R03F - Fauquier,RAPPAHANNOCK,502 - Flint Hill,Flint Hill,296756,51157000502,692,496,44
R03,R03F - Fauquier,FAUQUIER,503 - Broad Run,Broad Run,296035,51061000503,2529,1493,195
R03,R03F - Fauquier,FAUQUIER,204 - Ward 4,Ward 4,2274035,51061000204,1518,929,172
R03,R03F - Fauquier,FAUQUIER,403 - Waterloo,Waterloo,296032,51061000403,3535,2090,258
R03,R03F - Fauquier,FAUQUIER,105 - Opal,Opal,296022,51061000105,1630,994,122
R03,R03F - Fauquier,FAUQUIER,101 - Kettle Run,Kettle Run,296018,51061000101,1813,1074,105
R03,R03F - Fauquier,FAUQUIER,205 - Ward 5,Ward 5,2274024,51061000205,1465,1020,156
R03,R03F - Fauquier,FAUQUIER,302 - Botha,Botha,2274036,51061000302,3357,2121,350
R03,R03F - Fauquier,FAUQUIER,202 - Ward 2,Ward 2,2274043,51061000202,1421,957,223
R03,R03F - Fauquier,RAPPAHANNOCK,101 - Washington,Washington,296751,51157000101,1296,950,108
R03,R03F - Fauquier,FAUQUIER,502 - New Baltimore,New Baltimore,296034,51061000502,3993,2158,382
R03,R03F - Fauquier,FAUQUIER,104 - Lois,Lois,296021,51061000104,1481,896,124
R03,R03F - Fauquier,FAUQUIER,304 - Remington,Remington,296028,51061000304,405,309,66
R03,R03F - Fauquier,FAUQUIER,504 - Vint Hill,Vint Hill,1569581,51061000504,3720,2047,336
R03,R03F - Fauquier,FAUQUIER,103 - Casanova,Casanova,296020,51061000103,3726,2267,338
R03,R03F - Fauquier,RAPPAHANNOCK,401 - Scrabble,Scrabble,296754,51157000401,1218,813,91
R03,R03F - Fauquier,RAPPAHANNOCK,301 - Sperryville,Sperryville,296753,51157000301,1142,860,98
R03,R03F - Fauquier,RAPPAHANNOCK,501 - Chester Gap,Chester Gap,296755,51157000501,575,371,38
R03,R03F - Fauquier,FAUQUIER,404 - Springs Valley,Springs Valley,1569580,51061000404,1505,931,144
R03,R03F - Fauquier,FAUQUIER,206 - Airlie,Airlie,296024,51061000206,2933,1721,290
R03,R03F - Fauquier,FAUQUIER,301 - Morrisville,Morrisville,296027,51061000301,3629,2440,334
R03,R03F - Fauquier,FAUQUIER,102 - Catlett,Catlett,296019,51061000102,3476,2144,274
R03,R03F - Fauquier,RAPPAHANNOCK,201 - Amissville,Amissville,296752,51157000201,1424,950,83
R03,R03G - South Riding,LOUDOUN,713 - Carter,Carter,2302176,51107000713,1316,1035,321
R03,R03G - South Riding,LOUDOUN,630 - Croson,Croson,2302159,51107000630,3469,2234,851
R03,R03G - South Riding,LOUDOUN,121 - Town Hall,Town Hall,1594347,51107000121,2029,1356,429
R03,R03G - South Riding,LOUDOUN,122 - Hutchison Farm,Hutchison Farm,1594348,51107000122,3833,2223,860
R03,R03G - South Riding,LOUDOUN,123 - Cardinal Ridge,Cardinal Ridge,1854593,51107000123,1888,1005,361
R03,R03G - South Riding,LOUDOUN,111 - Briar Woods,Briar Woods,331413,51107000312,2457,1738,519
R03,R03G - South Riding,LOUDOUN,325 - Creighton,Creighton,2302172,51107000325,3978,2686,906
R03,R03G - South Riding,LOUDOUN,116 - Legacy,Legacy,1071015,51107000314,3232,1795,830
R03,R03G - South Riding,LOUDOUN,120 - Lunsford,Lunsford,1594346,51107000120,4100,2366,1042
R03,R03G - South Riding,LOUDOUN,107 - Little River,Little River,296393,51107000107,3395,1910,707
R03,R03G - South Riding,LOUDOUN,124 - Liberty,Liberty,1854594,51107000124,2872,1966,651
R03,R03G - South Riding,LOUDOUN,321 - Brambleton Middle,Brambleton Middle,1936700,51107000321,3583,2359,949
R03,R03G - South Riding,LOUDOUN,114 - Dulles South,Dulles South,1071013,51107000114,3448,2279,937
R03,R03G - South Riding,LOUDOUN,126-Goshen Post,Goshen Post,1988662,51107000126,3449,2261,891
R03,R03G - South Riding,LOUDOUN,714 - Rock Ridge,Rock Ridge,2302179,51107000714,3544,2055,1086
R03,R03G - South Riding,LOUDOUN,108 - Mercer,Mercer,296394,51107000108,3134,1872,763
R03,R03G - South Riding,LOUDOUN,119 - Arcola,Arcola,1594345,51107000119,5015,3680,1344
R03,R03G - South Riding,LOUDOUN,712 - Stone Hill,Stone Hill,2302170,51107000712,2647,1973,800
R03,R03G - South Riding,LOUDOUN,324 - Madison,Madison,2302173,51107000324,2146,1445,504
R03,R03G - South Riding,LOUDOUN,112 - Freedom,Freedom,331414,51107000112,2807,1801,777
R03,R03G - South Riding,LOUDOUN,322 - Buffalo Trail,Buffalo Trail,1988664,51107000322,2827,1812,811
R03,R03H - Sterling,LOUDOUN,703 - Rolling Ridge,Rolling Ridge,296433,51107000703,3167,2431,792
R03,R03H - Sterling,LOUDOUN,705 - Forest Grove,Forest Grove,296435,51107000705,3265,2350,744
R03,R03H - Sterling,LOUDOUN,221 - Seneca,Seneca,2302174,51107000221,2849,1801,535
R03,R03H - Sterling,LOUDOUN,208 - Algonkian,Algonkian,296398,51107000208,1952,1210,260
R03,R03H - Sterling,LOUDOUN,711 - Guilford,Guilford,2302180,51107000711,2148,1674,549
R03,R03H - Sterling,LOUDOUN,710 - Sterling,Sterling,1594354,51107000710,2588,2021,615
R03,R03H - Sterling,LOUDOUN,607 - Lowes Island,Lowes Island,296429,51107000216,2907,1677,494
R03,R03H - Sterling,LOUDOUN,715 - Oak Grove,Oak Grove,2302175,51107000715,1519,1159,430
R03,R03H - Sterling,LOUDOUN,213 - Countryside,Countryside,546534,51107000213,1464,1099,331
R03,R03H - Sterling,LOUDOUN,207 - River Bend,River Bend,296397,51107000207,1889,1100,306
R03,R03H - Sterling,LOUDOUN,210 - Cascades,Cascades,296400,51107000210,3821,2559,745
R03,R03H - Sterling,LOUDOUN,604 - Sugarland North,Sugarland North,296426,51107000214,2821,1848,470
R03,R03H - Sterling,LOUDOUN,701 - Sully,Sully,296431,51107000701,3003,2137,671
R03,R03H - Sterling,LOUDOUN,716 - Ridgetop,Ridgetop,2302182,51107000716,2288,1944,597
R03,R03H - Sterling,LOUDOUN,609 - South Bank,South Bank,546540,51107000217,3503,2070,638
R03,R03H - Sterling,LOUDOUN,209 - Potomac Falls,Potomac Falls,296399,51107000209,3756,2324,686
R03,R03H - Sterling,LOUDOUN,212 - Claude Moore Park,Claude Moore Park,296402,51107000707,1249,871,305
R03,R03H - Sterling,LOUDOUN,219 - Galilee Church,Galilee Church,1594349,51107000219,2773,2036,533
R03,R03H - Sterling,LOUDOUN,220 - Mirror Ridge,Mirror Ridge,2302153,51107000220,3163,2136,755
R03,R03H - Sterling,LOUDOUN,702 - Park View,Park View,296432,51107000702,3700,2690,829
R03,R03H - Sterling,LOUDOUN,605 - Sugarland South,Sugarland South,296427,51107000215,3376,2300,682
R04,R04A - Dale City,PRINCE WILLIAM,611 - Neabsco,Neabsco,1824852,51153000611,3697,2793,1063
R04,R04A - Dale City,PRINCE WILLIAM,608 - Enterprise,Enterprise,296730,51153000608,4026,2592,1029
R04,R04A - Dale City,PRINCE WILLIAM,606 - Bel Air,Bel Air,296728,51153000606,3228,2284,832
R04,R04A - Dale City,PRINCE WILLIAM,609 - King,King,296687,51153000609,2394,1484,594
R04,R04A - Dale City,PRINCE WILLIAM,314 - Cabin Branch,Cabin Branch,1824847,51153000314,2674,1507,580
R04,R04A - Dale City,PRINCE WILLIAM,607 - Hillendale,Hillendale,2228487,51153000607,2396,1648,596
R04,R04A - Dale City,PRINCE WILLIAM,610 - Fitzgerald,Fitzgerald,1569617,51153000610,3709,2703,1088
R04,R04A - Dale City,PRINCE WILLIAM,602 - Beville,Beville,892249,51153000602,3957,2545,1131
R04,R04A - Dale City,PRINCE WILLIAM,603 - Hampton,Hampton,296725,51153000603,3343,2474,882
R04,R04A - Dale City,PRINCE WILLIAM,614 - Rosa Parks,Rosa Parks,2228519,51153000614,3466,2318,910
R04,R04A - Dale City,PRINCE WILLIAM,201 - Hylton,Hylton,1569612,51153000201,3414,2225,835
R04,R04A - Dale City,PRINCE WILLIAM,604 - Gar-Field,Gar-Field,2228443,51153000604,2832,2168,810
R04,R04A - Dale City,PRINCE WILLIAM,208 - Colgan,Colgan,2228510,51153000208,1976,1106,314
R04,R04A - Dale City,PRINCE WILLIAM,308 - Montclair,Montclair,296702,51153000308,1942,1268,313
R04,R04A - Dale City,PRINCE WILLIAM,207 - Spriggs,Spriggs,296688,51153000207,3124,1755,620
R04,R04A - Dale City,PRINCE WILLIAM,215 - Saunders,Saunders,1824845,51153000215,3074,1816,797
R04,R04A - Dale City,PRINCE WILLIAM,601 - Dale,Dale,296723,51153000601,3401,2601,945
R04,R04A - Dale City,PRINCE WILLIAM,605 - Minnieville,Minnieville,296727,51153000605,2178,1502,523
R04,R04A - Dale City,PRINCE WILLIAM,307 - Henderson,Henderson,296701,51153000307,2765,1668,531
R04,R04B - Dumfries,STAFFORD,305 - Griffis,Griffis,296955,51179000305,1364,990,230
R04,R04B - Dumfries,PRINCE WILLIAM,315 - Williams,Williams,1992183,51153000315,3591,2630,1113
R04,R04B - Dumfries,STAFFORD,302 - Widewater,Widewater,296956,51179000302,2662,1704,365
R04,R04B - Dumfries,PRINCE WILLIAM,316 - Potomac Shores,Potomac Shores,2228459,51153000316,3837,2686,1249
R04,R04B - Dumfries,STAFFORD,306 - Midway,Midway,2257753,51179000306,2981,2190,667
R04,R04B - Dumfries,PRINCE WILLIAM,310 - Pw Forest Park,Pw Forest Park,2228470,51153000310,3019,2009,709
R04,R04B - Dumfries,PRINCE WILLIAM,708 - River Oaks,River Oaks,296738,51153000708,3857,2922,1088
R04,R04B - Dumfries,PRINCE WILLIAM,616 - Markham,Markham,2228444,51153000616,1080,850,380
R04,R04B - Dumfries,PRINCE WILLIAM,710 - Powells Creek,Powells Creek,1824853,51153000710,3652,2795,1083
R04,R04B - Dumfries,PRINCE WILLIAM,309 - Ashland,Ashland,948798,51153000309,2469,1346,422
R04,R04B - Dumfries,PRINCE WILLIAM,313 - Cardinal,Cardinal,1824846,51153000313,3436,2131,906
R04,R04B - Dumfries,PRINCE WILLIAM,312 - Triangle,Triangle,1751477,51153000312,3739,2399,921
R04,R04B - Dumfries,STAFFORD,301 - Staffordboro,Staffordboro,2257748,51179000301,2270,1766,488
R04,R04B - Dumfries,STAFFORD,303 - Barrett Heights,Barrett Heights,2257695,51179000303,2038,1417,376
R04,R04B - Dumfries,PRINCE WILLIAM,301 - Dumfries,Dumfries,296694,51153000301,3384,2603,861
R04,R04B - Dumfries,PRINCE WILLIAM,306 - Four Seasons,Four Seasons,2228440,51153000306,3137,2180,486
R04,R04B - Dumfries,PRINCE WILLIAM,615 - Commons,Commons,2228480,51153000615,417,367,129
R04,R04B - Dumfries,STAFFORD,406 - Aquia,Aquia,296959,51179000406,928,793,216
R04,R04B - Dumfries,PRINCE WILLIAM,302 - Potomac,Potomac,296695,51153000302,3569,2469,1045
R04,R04B - Dumfries,PRINCE WILLIAM,311 - Swans Creek,Swans Creek,948800,51153000311,3134,1926,808
R04,R04B - Dumfries,STAFFORD,304 - Aquia Episcopal,Aquia Episcopal,2257674,51179000304,1115,725,284
